Unnamed: 0,RecipeDB Ingredient,Sueatable Ingredient,Similarity
9885,dandelion root,APRICOT,0.83463603
9886,peach juice chunky,PEACH,0.83231825
9887,pea green bean,GREEN BEAN,0.9387634
9891,potato carrot celery onion,TOMATO CHOP,0.8122989
9892,beef turkey,BEEF WITH BONE,0.87731755
9897,mix pork stuffing,PORK SAUSAGE,0.8578946
9904,beef medallion each,BEEF WITH BONE,0.88641477
9905,beef consomme au jus sauce,BEEF WITH BONE,0.8374797
9908,beef fillet,BEEF WITH BONE,0.9032445
9909,dark chocolate chunk,DARK CHOCOLATE,0.9706994
9910,sparkling apple juice,APPLE JUICE,0.8689476
9913,vegetable like carrot,VEGETABLE,0.82073295
9915,onion gravy,TOMATO CHOP,0.8333881
9917,campbell beef broth,BEEF WITH BONE,0.8474432
9918,beef chuck roast chunk,PORK SAUSAGE,0.84125507
9920,rice olive,RICE,0.8626429
9927,pork pinto bean,PORK HAM,0.8623425
9933,bread crumb choice,BREAD MULTICEREAL,0.8564105
9938,kraft cheddar cheese,CHEESE SEMIHARD,0.8750305
9941,hershey chocolate candy bar,HAZELNUT CHOCOLATE,0.8937845
9943,alize,MEGRIM,0.81225014
9945,vegetable juice water,VEGETABLE,0.82856494
9948,bacon horseradish dip,BACON,0.8345935
9954,green grape cluster,GREEN BEAN,0.8541267
9955,multi grain bread wheat,WHOLE WHEAT FLOUR,0.8915255
9957,red ale,WINE RED,0.88491476
9958,cake doughnut,CAKE,0.8851106
9965,corn niblets vegetable,CORNFLAKES CEREAL,0.8576554
9975,loaf cocktail bread,BREAD WHOLE,0.8100652
9976,horseradish mayonnaise,MAYONNAISE,0.8161597
9977,chocolate almond coffee flavor,ALMOND CHOCOLATE,0.8686261
9982,sugar pineapple juice,PINEAPPLE JUICE,0.89787626
9985,cholesterol egg noodle,EGG PASTA,0.81409645
9986,butter substitute,BUTTER,0.8994184
9987,apricot jam great,APRICOT,0.82120204
9990,beef well,BEEF WITH BONE,0.87097925
9992,kraft reg mozzarella cheese,CHEESE SEMIHARD,0.86955863
9993,ocean spray cranberry juice,CRANBERRY JUICE,0.85039806
9996,dumpling egg noodle,EGG PASTA,0.8710984
9997,individual ritz cracker,WHOLEGRAIN CRACKER,0.8493141
10001,del monte,CAMEMBERT,0.83965003
10011,garlic teriyaki sauce,GARLIC,0.8144233
10020,no salt becel margarine,PESTO WITHOUT GARLIC,0.8571519
10023,melange pepper,PEPPER,0.88501847
10024,beef baby back rib rack,BEEF WITH BONE,0.85470456
10029,chocolate cookie pie crust,CHOCOLATE CREAM COOKY,0.8683669
10032,rye bread wheat,WHOLE WHEAT FLOUR,0.8519798
10036,beef bisto,BEEF WITH BONE,0.8887012
10039,blueberry schnapps,BLUEBERRY JUICE,0.8946357
10041,spicy sausage hamburger,PORK SAUSAGE,0.83674014
10053,gilbert beef cheddar sausage,PORK SAUSAGE,0.83354026
10054,croaker fish,HAKE FISH STICK,0.89214313
10057,nashi,QUINOA,0.8187969
10061,cream pie pastry,CHOCOLATE CREAM COOKY,0.8438595
10062,beef shoulder blade,BEEF WITH BONE,0.8819643
10068,corn oil margarine,CORNFLAKES CEREAL,0.8382917
10070,vegetable cracker,TOMATO CHOP,0.8155028
10071,kellogg corn flake,CORNFLAKES CEREAL,0.90252304
10072,grilling strip beef,BEEF WITH BONE,0.8225572
10078,beef baby food,BEEF WITH BONE,0.83675104
10082,chocolate almond,ALMOND CHOCOLATE,0.986371
10084,goat cheese salad dressing,GOAT CHEESE,0.8172726
10085,barbecue sauce beef,BEEF WITH BONE,0.8563776
10087,brut wine,WINE WHITE,0.81661505
10090,beef spread,BEEF WITH BONE,0.87318563
10093,hog casing sausage,PORK SAUSAGE,0.90215427
10094,chicken stock giblet,CHICKEN WITH BONE,0.8719707
10096,aberdeen sirloin steak,BEEF WITH BONE,0.82989717
10100,bacon flavour,BACON,0.956375
10101,rannoch beef,BEEF WITH BONE,0.81065816
10102,belgian chocolate,CHOCOLATE,0.8379279
10104,fruit sugar superfine,STRAWBERRY JUICE,0.8516564
10105,cocoa sugar,COCOA CAKE,0.9062784
10106,bailey caramel cream,HAZELNUT CREAM,0.89046156
10108,milk chocolate cake mix,CHOCOLATE CREAM COOKY,0.9136925
10110,fine breadcrumb saltine cracker,FLAVOR CRACKER,0.8141252
10115,butterfinger bar,BUTTER,0.8247935
10116,veal chicken stock,CHICKEN WITH BONE,0.8499212
10117,hershey special dark chocolate chip macadamia nut,HAZELNUT CHOCOLATE,0.8325328
10118,welch grape jelly,GRAPE,0.8158071
10126,ratafia biscuit,BREAD MULTICEREAL,0.8125845
10128,candy lemon,STRAWBERRY JUICE,0.82820046
10130,grouse,GHERKIN,0.8173991
10132,goat cheese curd,GOAT CHEESE,0.9345531
10136,sugar strawberry gelatin,STRAWBERRY JUICE,0.89716136
10137,beet leaf green,GREEN BEAN,0.8755002
10138,raspberry juice choice,CRANBERRY JUICE,0.9441438
10139,fragrant red rose,WINE RED,0.8324795
10147,peppery spice,PEPPER,0.82103187
10150,one,SOLE,0.84945375
10151,tomato base barbecue sauce,TOMATO CHOP,0.8332166
10152,venison beef gravy,BEEF WITH BONE,0.86290985
10155,heinz pork sauce,PORK SAUSAGE,0.8908425
10156,halve peach,PEACH,0.9430807
10159,gamba prawn,PRAWN,0.921522
10163,fruit strawberry raspberry kiw,STRAWBERRY JUICE,0.8923223
10164,oatmeal raisin crisp cereal,CORNFLAKES CEREAL,0.8568915
10172,oat groat,OAT,0.8236333
10173,beef bouillon oxo,BEEF WITH BONE,0.88454914
10177,pork belly weight,PORK NECK,0.9082768
10179,raspberry jam choice,CRANBERRY JUICE,0.90980697
10184,grain oat flour,SORGHUM FLOUR,0.9128836
10187,wheat bread cube,WHOLE WHEAT FLOUR,0.87322253
10190,beef stock clove,BEEF WITH BONE,0.847589
10194,raspberry pie filling,CRANBERRY JUICE,0.8449995
10197,bread cube white,BREAD WHOLE,0.814966
10203,chocolate nutella,ALMOND CHOCOLATE,0.94440705
10213,beef shoulder pot roast,PORK SAUSAGE,0.8255357
10228,sugar yellow cake mix,COCOA CAKE,0.8220094
10229,caramel cube candy,HAZELNUT CHOCOLATE,0.8190253
10232,lemon orange curd,ORANGE JUICE,0.85322297
10233,chocolate chip cookie,CHOCOLATE CREAM COOKY,0.9122219
10239,crushedritz cracker,WHOLEGRAIN CRACKER,0.8901979
10241,sugar pink,STRAWBERRY,0.832554
10242,vermicelli egg noodle filini pasta,EGG PASTA,0.87937516
10243,pre cake,CAKE,0.84959257
10245,strawberry fruit,STRAWBERRY JUICE,0.9456408
10246,chocolate pastry cream,CHOCOLATE CREAM COOKY,0.94581664
10253,egg yolk lolol,EGG,0.8293463
10259,christie toppable cracker,WHOLEGRAIN CRACKER,0.85520214
10262,blueberry vinegar,BLUEBERRY JUICE,0.9167621
10263,essence ratafia,GRANA PADANO,0.8207833
10267,snack cracker,FLAVOR CRACKER,0.8911837
10271,cake food,CAKE,0.9637909
10275,cream decide what percent,CREAM,0.8400654
10278,cracker grain nice,FLAVOR CRACKER,0.83533293
10280,kraft vanilla caramel,CHOCOLATE CREAM COOKY,0.835689
10283,oat biscuit,OAT MEAL,0.8738305
10285,divine fairtrade cocoa,HAZELNUT CHOCOLATE,0.8295196
10287,milk chocolate frosting,MILK CHOCOLATE,0.9603455
10288,garnish almond,ALMOND PASTE,0.9489352
10289,bailey cream,CREAM,0.85097915
10296,lemon verbena herbal simple syrup lemonade etc,CRANBERRY JUICE,0.8209996
10297,sugar teriyaki sauce,BEET SUGAR,0.82682574
10300,baker dark chocolate square,DARK CHOCOLATE,0.84038264
10304,bite wheat cereal,CORNFLAKES CEREAL,0.8857043
10305,sugar cake,COCOA CAKE,0.8634701
10307,sugar chocolate,HAZELNUT CHOCOLATE,0.9115472
10309,white chocolate baking bar,CHOCOLATE CREAM COOKY,0.8633255
10313,orange brandy,ORANGE JUICE,0.8614611
10316,dessert pear,PEAR JUICE,0.90600646
10317,petit brand pear nectar,PEAR JUICE,0.8673875
10320,gimmie soy,SOY CREAM,0.8391419
10323,bacon stock,BACON,0.9199326
10325,pork gravy,PORK SAUSAGE,0.9236457
10326,apricot puree,APRICOT,0.95148116
10327,vanilla buttercream,CHOCOLATE CREAM COOKY,0.8562336
10328,green apple bubble,GREEN BEAN,0.8310946
10333,walnut vinegar,WALNUT,0.83811957
10334,sugar crystal orange,BEET SUGAR,0.81652975
10337,strawberry fruit preserve raspberry,CRANBERRY JUICE,0.86244744
10338,campbell chunky beef vegetable soup,BEEF WITH BONE,0.81770474
10339,extra toblerone chocolate bar,HAZELNUT CHOCOLATE,0.87858605
10341,veal chicken,CHICKEN WITH BONE,0.87985843
10342,pillsbury cranberry bread mix,CRANBERRY JUICE,0.82249594
10343,toblerone chocolate bar milk,MILK CHOCOLATE,0.9205047
10350,molasses sugar,BEET SUGAR,0.8365445
10351,lime curd,LIME,0.8475596
10352,loaf bread toast,BREAD WHOLE,0.8802017
10355,bite corn chex,CORNFLAKES CEREAL,0.82529706
10357,pork leg shoulder,PORK NECK,0.94222754
10359,almond granola,ALMOND PASTE,0.93729067
10362,rice bran,RICE,0.8917273
10365,truvia,CAMEMBERT,0.8522033
10378,hershey dark cocoa,DARK CHOCOLATE,0.8706091
10380,cream squirty,HAZELNUT CREAM,0.8697346
10381,mini chocolate egg,HAZELNUT CHOCOLATE,0.87036324
10384,quaker harvest crunch cereal,CORNFLAKES CEREAL,0.81748486
10388,beef heart calf,BEEF WITH BONE,0.88401055
10389,turkey breast fillet,TURKEY WITH BONE,0.8233713
10391,potato cheese pierogi,CHEESE SEMIHARD,0.8127899
10399,bourbon vanilla,VANILLA,0.8133286
10400,milk chocolate candy bar chip,MILK CHOCOLATE,0.88740826
10407,chocolate butter cake mix,CHOCOLATE CREAM COOKY,0.9132842
10412,honey nut cheerio,CASHEW NUT,0.8268751
10420,green yellow bean,GREEN BEAN,0.95081174
10424,rye crispbread,CRISPBREAD,0.8757049
10426,tomato olive basil rub,TOMATO PUREE,0.8379707
10429,middle cream,CREAM,0.86367154
10431,berry syrup,CRANBERRY JUICE,0.8715209
10432,omega egg,EGG,0.82427484
10436,venison sausage,PORK SAUSAGE,0.88843155
10439,barbados sugar,CANE SUGAR,0.85953236
10446,strawberry daiquiri mix,CRANBERRY JUICE,0.84387183
10448,beef consomme stock,BEEF WITH BONE,0.8460163
10453,lamb sparerib,LAMB WITH BONE,0.8209234
10463,almond choice nut,ALMOND PASTE,0.912423
10469,ore ida onion tater tot,ONION,0.8130252
10471,centre pork loin roast,PORK SAUSAGE,0.88437104
10473,more yeast,YEAST LIQUID,0.83621293
10474,raspberry vinaigrette dressing,CRANBERRY JUICE,0.89603025
10478,orange kool aid,ORANGE JUICE,0.82046604
10479,vh garlic sauce,GARLIC,0.8559902
10483,sauterne,CAMEMBERT,0.85924304
10485,beef arm pot roast,PORK SAUSAGE,0.8238994
10487,fisher reg ; walnut half,WALNUT,0.8452091
10490,kosher beef soup mix,BEEF WITH BONE,0.81070733
10494,garlic tomato vinaigrette,TOMATO ARRABBIATA,0.8417243
10496,heirloom tomato mixing green,TOMATO PEEL,0.8760843
10499,heirloom tomato try combine different,TOMATO PEEL,0.8246853
10501,eg shallot,HAKE,0.81901634
10508,heirloom tomato salsa,TOMATO ARRABBIATA,0.83884454
10514,soy flour cracker crumb,MUNG BEAN FLOUR,0.82632834
10516,sugar peach gelatin mix,CRANBERRY JUICE,0.81413805
10517,breadcrumb meat,OAT MEAL,0.8320278
10525,burrito wheat tortilla,CORNFLAKES CEREAL,0.8519746
10527,amish egg noodle,EGG PASTA,0.88937163
10531,cereal e bran corn flake,CORNFLAKES CEREAL,0.9606218
10534,cheese sauce cheddar,CHEESE SEMIHARD,0.86016226
10535,biscuit each,BREAD WHOLE,0.8239667
10537,vegetable tomato etc,TOMATO PEEL,0.9120202
10540,tomato including juice,TOMATO PUREE,0.89088
10541,beef prosciutto,BEEF WITH BONE,0.8759567
10544,white chocolate chunk chip,CHOCOLATE CREAM COOKY,0.84228516
10548,beef rack,BEEF WITH BONE,0.88881505
10551,kaffir lime,LIME,0.89911467
10554,cane juice,CANE SUGAR,0.85291827
10558,cocoa powder dark chocolate,DARK CHOCOLATE,0.8515501
10560,hershy peanut butter kiss,PEANUT BUTTER,0.8962332
10563,hershey peanut butter,PEANUT BUTTER,0.9329735
10565,teriyaki sauce peanut,PEANUT PASTE,0.8767109
10569,graham wafer crumb chocolate cookie,CHOCOLATE CREAM COOKY,0.889743
10572,chunky tomato,TOMATO,0.8469013
10584,kraft special tomato,TOMATO PEEL,0.83004206
10585,whiskey apple juice,APPLE JUICE,0.844163
10593,tomatillo tomato,TOMATO CHOP,0.9056901
10595,beef strip,BEEF WITH BONE,0.84338385
10601,vanilla cupcake,CHOCOLATE CREAM COOKY,0.84111834
10605,alcaparrado olive,OLIVE,0.8520887
10608,pasta sauce garden tomato,TOMATO CHOP,0.8580504
10610,fruit sugar berry,STRAWBERRY JUICE,0.87589866
10612,chocolate cupcake,CHOCOLATE CREAM COOKY,0.9106358
10617,haddock chunk,HADDOCK,0.8768663
10619,pollock chunk,POLLOCK STICK,0.9298724
10621,red pepper crosswise,RED CHILLI,0.8437052
10622,pickle beet juice,BEET SUGAR,0.8338355
10624,shallot gravy,OAT MEAL,0.8112813
10628,cranberry trail mix,CRANBERRY,0.8909403
10629,stack saltine cracker,WHOLEGRAIN CRACKER,0.8346659
10631,green tomato relish,TOMATO PEEL,0.8555114
10633,lemon fruit,LEMON,0.8394969
10634,apricot pineapple jam,PINEAPPLE JUICE,0.87711537
10636,cake decoration,CAKE,0.9437646
10638,lemon jam,CRANBERRY JUICE,0.8493031
10640,venison steak etc,BEEF WITH BONE,0.8426404
10643,almond water,ALMOND PASTE,0.9350606
10647,food cake mix,CAKE,0.9128289
10649,beef rump meat,BEEF WITH BONE,0.9067601
10651,dark chocolate dipping,DARK CHOCOLATE,0.9482845
10655,almond more,ALMOND,0.90462047
10656,pork chop cutlet,PORK SAUSAGE,0.8837967
10662,graham cracker work,WHOLEGRAIN CRACKER,0.833633
10663,curd cheese cottage,CHEESE SEMIHARD,0.8916819
10664,sugar white chocolate pudding mix,CHOCOLATE CREAM COOKY,0.88183784
10665,lucky leaf apple pie filling,APPLE JUICE,0.83053166
10666,whey yogurt cheese,SOY YOGURT,0.9184811
10667,tea biscuit dough,COCOA CAKE,0.8324136
10670,bake yeast,YEAST COMPRESS,0.908944
10672,buckwheat flake,BUCKWHEAT FLOUR,0.8563384
10676,quaker caramel corn rice cake,CORNFLAKES CEREAL,0.82068264
10677,butter baking,BUTTER,0.84947693
10679,pork sparerib back rib,PORK WITH BONE,0.8896138
10688,cheese nip,CHEESE SEMIHARD,0.8808951
10690,cranberry chutney,CRANBERRY JUICE,0.8990147
10694,jiffy raspberry muffin mix,CHOCOLATE CREAM COOKY,0.83354306
10697,ham stock chicken broth,CHICKEN WITH BONE,0.8453779
10699,bread cracker,BREAD WHOLE,0.850069
10700,pork chop loin work,PORK SAUSAGE,0.87927175
10707,cranberry almond,CRANBERRY,0.9158119
10708,vanilla caramel,ALMOND CHOCOLATE,0.84676456
10710,pork stock beef meat,PORK SAUSAGE,0.8512002
10714,fakin ' bakin bacon,BACON,0.89667124
10715,hot dog chicken,CHICKEN WITH BONE,0.8275365
10718,coffee brandy,COFFEE POWDER,0.91317046
10719,tang orange drink,ORANGE JUICE,0.8872087
10723,bran cereal flake,CORNFLAKES CEREAL,0.87625825
10731,peach ice cream,ICE CREAM,0.84334236
10732,pepper brie cheese,CHEESE SEMIHARD,0.8259753
10734,banana nice,BANANA,0.8539489
10737,hillshire sausage,PORK SAUSAGE,0.82608604
10739,champagne pineapple juice,PINEAPPLE JUICE,0.85671335
10740,celery juice,CELERY,0.8860879
10749,strawberry applesauce,STRAWBERRY JUICE,0.9014993
10751,agave syrup sugar,BEET SUGAR,0.8707168
10753,green baby pea,GREEN BEAN,0.8857807
10761,red pepper tsp,RED CHILLI,0.84966004
10762,square bread wheat,WHEAT PLAIN FLOUR,0.88600826
10763,worcestershire sauce chicken,CHICKEN WITH BONE,0.8175395
10766,chicken bouillon concentrate,CHICKEN WITH BONE,0.84275985
10768,apple cider drink mix,APPLE JUICE,0.8648454
10772,turkey heart,TURKEY WITH BONE,0.8565322
10774,cooking oil not olive,PESTO WITHOUT GARLIC,0.8279672
10776,beef marrow soup,BEEF WITH BONE,0.8759105
10777,stew meat beef shank,BEEF WITH BONE,0.8668507
10778,sirloin steak beef be,BEEF WITH BONE,0.8859263
10779,syrup corn,CORNFLAKES CEREAL,0.874171
10782,vermont goat cheese,GOAT CHEESE,0.86611414
10783,orange extract liqueur,ORANGE JUICE,0.83900905
10786,sugar green,BEET SUGAR,0.8279699
10788,empty glass,SOLE FROZEN,0.85100746
10789,tang orange drink mix,ORANGE JUICE,0.84097505
10791,sugar tea mix lemon,CRANBERRY JUICE,0.81408477
10794,milk chocolate star,MILK CHOCOLATE,0.95997643
10798,farmer sausage,PORK SAUSAGE,0.8149143
10799,anisette flavoring,CELERY,0.8121871
10801,lemon pulp,LEMON,0.8937959
10805,really coffee,COFFEE POWDER,0.8844063
10808,fine chocolate cocoa powder,HAZELNUT CHOCOLATE,0.877587
10811,chicken stock water bouillon cube,CHICKEN WITH BONE,0.8172317
10813,margherite cooky,COOKY,0.8322819
10816,veal beef,BEEF WITH BONE,0.87048167
10817,coffee liqueur water,COFFEE FILTER,0.912081
10818,borlotti bean cranberry,CRANBERRY JUICE,0.8798698
10821,egg rotini pasta,EGG PASTA,0.94585985
10822,artisan gluten flour,SORGHUM FLOUR,0.875048
10826,pama pomegranate liqueur,POMEGRANATE,0.8389635
10827,flavoring orange,ORANGE JUICE,0.872741
10829,grape jam,GRAPE,0.86056685
10831,raspberry preserve sugar,CRANBERRY JUICE,0.84984165
10833,cinnamon baking chip chocolate morsel,CHOCOLATE CREAM COOKY,0.8967042
10835,up almond,ALMOND,0.92565805
10842,dark mini chocolate chip,DARK CHOCOLATE,0.8566124
10843,bell pepper red,RED CHILLI,0.8209725
10847,godiva praline hazelnut biscuit,HAZELNUT PASTE,0.88520956
10851,godiva dark chocolate heart biscuit,CHOCOLATE CREAM COOKY,0.84219193
10852,tomato alfredo sauce,TOMATO CHOP,0.8576078
10854,hazelnut wafer biscuit,HAZELNUT PASTE,0.87870526
10863,gluten flour almond coconut,HAZELNUT CHOCOLATE,0.827756
10864,dannon lemon yogurt,SOY YOGURT,0.8865839
10872,caramel apple dip,CRANBERRY JUICE,0.850963
10873,lemon extract orange,ORANGE JUICE,0.8948982
10874,pepperoni genoa salami,ZUCCHINI,0.8136194
10875,ghirardelli white baking chocolate,CHOCOLATE CREAM COOKY,0.8749025
10878,extra prawn,PRAWN,0.86038053
10879,planter almond,ALMOND,0.8700304
10880,ghirardelli dark chocolate chip,HAZELNUT CHOCOLATE,0.8359361
10893,fig jam choice,FIG JUICE,0.8378007
10894,coppa,CAMEMBERT,0.8355801
10895,food coloring green,GREEN BEAN IN CAN,0.81998646
10897,tortellini egg,EGG,0.834898
10898,wheat penne ditalini,DURUM WHEAT,0.92013097
10900,almond extract oil,ALMOND PASTE,0.8935251
10902,lemon oil,LEMON,0.87359136
10906,lemon tb,LEMON,0.8797659
10907,coffee espresso,COFFEE FILTER,0.89578027
10908,devil food cake mix chocolate,CHOCOLATE CREAM COOKY,0.83484566
10909,sugar white cake mix,COCOA CAKE,0.8124168
10910,fruit jam jelly,CRANBERRY JUICE,0.83735824
10915,almond extract orange,ALMOND PASTE,0.86097634
10916,dram anise oil,RADISH,0.8146403
10919,ice cream bucket,ICE CREAM,0.95559204
10925,vanilla gelato,HAZELNUT CREAM,0.81493384
10929,cocoa powder dark,DARK CHOCOLATE,0.85929215
10932,jam apricot,APRICOT,0.89361805
10933,strega,GHERKIN,0.8854588
10937,multi color pepper,PEPPER,0.8135196
10938,bar milk chocolate candy,MILK CHOCOLATE,0.88866127
10939,raspberry fruit jam,CRANBERRY JUICE,0.93012
10941,chocolate sandwich,HAZELNUT CHOCOLATE,0.87890416
10948,chocolate hazelnut cream wafer,HAZELNUT CHOCOLATE,0.94281685
10949,fiori di,STRACCHINO,0.863613
10951,calamata olive,OLIVE,0.9204931
10952,rose lime syrup,CRANBERRY JUICE,0.83271086
10953,up wheat lasagna noodle,SOY YOGURT,0.8132553
10955,kraft reg parmesan cheese,CHEESE SEMIHARD,0.8615577
10960,whipping cream dessert topping,CHOCOLATE CREAM COOKY,0.82997507
10963,barilla,CAMEMBERT,0.8531162
10964,post cranberry almond crunch cereal,CORNFLAKES CEREAL,0.8499843
10965,wheat spiral pasta,WHOLE WHEAT FLOUR,0.8292191
10973,extra cocoa,COCOA CAKE,0.8477179
10977,beef scallopini,BEEF WITH BONE,0.872489
10978,duncan dark chocolate cake mix,CHOCOLATE CREAM COOKY,0.8381263
10979,nabisco raspberry cooky,CRANBERRY JUICE,0.85333085
10991,cornichon gherkin,GHERKIN,0.91535294
11002,baby artichoke egg,EGGPLANT,0.81911933
11003,vegetable choose either,VEGETABLE,0.85103905
11005,white bread wheat sourdough,WHOLE WHEAT FLOUR,0.8334174
11008,nepitella,QUINOA,0.82568043
11013,asti spumante,PECORINO,0.85448074
11026,italian meatball beef,BEEF WITH BONE,0.84251654
11032,salumi,HAKE,0.8432052
11038,spinach cheese tortellini,CHEESE SEMIHARD,0.85798967
11043,orecchiette wheat,DURUM WHEAT,0.91754806
11045,deluxe macaroni cheese mix,CHEESE SEMIHARD,0.8281904
11046,caprino cheese goat,GOAT CHEESE,0.9379244
11053,ditalini macaroni,ZUCCHINI,0.8538952
11055,meat broth beef water,BEEF WITH BONE,0.81167686
11058,olive spread,OLIVE OIL,0.9064795
11060,apricot half together,APRICOT,0.903835
11064,beef cube steak total,BEEF WITH BONE,0.846608
11066,penzey beef roast seasoning,PORK SAUSAGE,0.8120911
11075,pecorino cheese milk,CHEESE SEMIHARD,0.8222825
11078,starbucks espresso,COFFEE FILTER,0.852135
11079,starbucks coffee liqueur,COFFEE FILTER,0.86456245
11080,ghirardelli cocoa powder,COCOA CAKE,0.8370163
11086,measure quinoa pasta,PASTA,0.84724057
11087,bar white baking chocolate,CHOCOLATE CREAM COOKY,0.87280643
11088,joseph breadcrumb,BREAD MULTICEREAL,0.81795657
11093,post cereal banana,BANANA,0.8315811
11095,fruit banana chip lemon cranberry orange,CRANBERRY JUICE,0.82602024
11096,eggland egg,EGG,0.88875234
11098,extra beef pork,PORK SAUSAGE,0.87018895
11109,sugar strawberry,STRAWBERRY JUICE,0.91448
11110,peach no,PEACH,0.83897364
11115,breadcrumb mix,BREAD MULTICEREAL,0.87648773
11116,cheese gnocchi,CHEESE SEMIHARD,0.8783959
11118,french bean green,GREEN BEAN,0.8242673
11119,angel food cake sugar,COCOA CAKE,0.82754
11120,espresso liqueur,ESPRESSO,0.9165838
11122,breadcrumb saltine,BREAD WHOLE,0.8177412
11125,carrot puree,CARROT CAN,0.8742691
11130,bread bready,BREAD WHOLE,0.93449974
11131,jalapeno cheddar cheese,CHEESE SEMIHARD,0.82670546
11132,fish seasoning,FISH MIXED,0.8868437
11137,jumbo buttermilk biscuit,YOGURT WHITE,0.8100236
11141,tomato soup garlic herb,TOMATO CHOP,0.81847596
